theme,count_x,indicator
TAX_POLITICAL_PARTY_ZIMBABWE_AFRICAN_NATIONAL_UNION,1,
TAX_FNCACT_HEAD_WAITER,1,
TAX_ETHNICITY_KABYLE,1,
TAX_WORLDLANGUAGES_KABYLE,1,
TAX_FNCACT_SOUND_DESIGNER,1,
TAX_FNCACT_DANCE_INSTRUCTOR,1,
TAX_FNCACT_HOUSE_PAINTER,1,
TAX_RELIGION_ELIM_CHURCH,1,
TAX_RELIGION_CALVINISM,1,
TAX_WORLDLANGUAGES_SINALE,1,
TAX_WORLDBIRDS_HUIA,1,
TAX_WORLDLANGUAGES_MALAY_TALK,1,
TAX_FNCACT_STAGEHANDS,1,
TAX_WORLDLANGUAGES_MIRDHA,1,
TAX_WORLDFISH_CLOWNFISH,1,
TAX_FNCACT_ACCOUNT_EXECUTIVE,1,
TAX_TERROR_GROUP_KNIGHTS_TEMPLAR,1,
TAX_CARTELS_KNIGHTS_TEMPLAR,1,
TAX_RELIGION_KURDISH_YEZIDI,1,
TAX_FNCACT_WAGE_EARNER,1,
ECON_WORLDCURRENCIES_SWEDISH_KRONA,1,
WB_531_BIOMASS_ENERGY,1,
TAX_FNCACT_POSTAL_CLERKS,1,
TAX_WORLDLANGUAGES_CYMRAEG,1,
MANMADE_DISASTER_MINING_ACCIDENT,1,
TAX_FNCACT_CAVALRYMEN,1,
TAX_WORLDLANGUAGES_MEHER,1,
TAX_DISEASE_PARATYPHOID_FEVER,1,
TAX_WORLDBIRDS_SPECTACLED_OWL,1,
TAX_FNCACT_CITY_FATHERS,1,
TAX_ETHNICITY_TEUTONICS,1,
TAX_WORLDBIRDS_ROCK_EAGLE_OWL,1,
TAX_WORLDLANGUAGES_CHICANO,1,
TAX_ETHNICITY_PARAGUAYANS,1,
TAX_FNCACT_METALWORKER,1,
TAX_POLITICAL_PARTY_GREEN_LEFT,1,
TAX_DISEASE_DIVERTICULITIS,1,
ECON_DEVELOPMENTORGS_INTERNATIONAL_DEVELOPMENT_RESEARCH_CENTER,1,
TAX_WORLDMAMMALS_CRABEATING_MACAQUES,1,
TAX_WORLDLANGUAGES_MENTAWAI,1,
TAX_WORLDBIRDS_MONK_PARAKEETS,1,
TAX_ETHNICITY_CHOPE,1,
TAX_AIDGROUPS_BRITISH_RED_CROSS,1,
TAX_WORLDFISH_LEMON_SHARK,1,
TAX_ETHNICITY_MELLO,1,
TAX_DISEASE_TOXOPLASMOSIS,1,
TAX_ETHNICITY_VILI,1,
TAX_WORLDLANGUAGES_DESIYA,1,
TAX_ETHNICITY_KONO,1,
TAX_WORLDLANGUAGES_ASSUR,1,
TAX_ETHNICITY_MINANGKABAU,1,
TAX_WORLDLANGUAGES_MINANGKABAU,1,
TAX_FNCACT_THEOLOGIST,1,
TAX_DISEASE_ACUTE_PNEUMONIA,1,
TAX_WORLDBIRDS_BLACKCRESTED_BULBUL,1,
TAX_FNCACT_CHILD_CARE_WORKER,1,
TAX_WORLDBIRDS_WHITEBREASTED_WATERHEN,1,
TAX_WORLDLANGUAGES_KHISA,1,
TAX_WORLDFISH_CODS,1,
TAX_RELIGION_MARONITE_CHRISTIAN,1,
TAX_FNCACT_IMMUNOLOGIST,1,
TAX_WORLDBIRDS_BATELEUR,1,
TAX_WORLDBIRDS_BATELEURS,1,
TAX_WORLDBIRDS_COMMON_IORA,1,
WB_2658_MANDATORY_RETIREMENT_AGE,1,
TAX_FNCACT_WINGMAN,1,
TAX_FNCACT_OPTICIANS,1,
TAX_WORLDMAMMALS_HECTOR_DOLPHINS,1,
TAX_DISEASE_MOOD_DISORDERS,1,
TAX_TERROR_GROUP_REVOLUTIONARY_ARMED_ORGANISATIONS,1,
ECON_DEVELOPMENTORGS_IRISH_AID,1,
TAX_WORLDLANGUAGES_MAKWARE,1,
TAX_WORLDLANGUAGES_YAZDI,1,
TAX_FNCACT_TICKET_SELLER,1,
TAX_TERROR_GROUP_ZOMI_REVOLUTIONARY_ORGANIZATION,1,
TAX_WORLDLANGUAGES_MARONITES,1,
TAX_WORLDBIRDS_GREATER_GREEN_LEAFBIRD,1,
TAX_DISEASE_ACQUIRED_IMMUNODEFICIENCY_SYNDROME,1,
WB_2307_ENVIRONMENTAL_MANAGEMENT_AND_MITIGATION_PLANS,1,
TAX_WORLDLANGUAGES_CHINESE_PIDGIN_ENGLISH,1,
TAX_DISEASE_WRIST_INJURIES,1,
TAX_FNCACT_BANK_COMMISSIONER,1,
TAX_DISEASE_LEGIONNAIRES,1,
TAX_FNCACT_ENGRAVERS,1,
TAX_POLITICAL_PARTY_NEW_ZEALAND_LABOUR_PARTY,1,
TAX_FNCACT_YODELER,1,
TAX_FNCACT_USHERETTE,1,
TAX_WORLDLANGUAGES_PENNSYLVANIA_DUTCH,1,
TAX_FNCACT_LEGIONNAIRES,1,
TAX_WORLDLANGUAGES_DAGESTANI,1,
TAX_DISEASE_PLATELET_DISORDER,1,
TAX_FNCACT_CHIEF_HUMAN_RESOURCES_OFFICER,1,
WB_2973_MAIN_CANALS,1,
TAX_DISEASE_IMMUNODEFICIENCY_SYNDROME,1,
TAX_FNCACT_ORTHODONTIST,1,
TAX_FNCACT_POSTAL_SERVICE_WORKER,1,
WB_1184_COMMERCIAL_PRESENCE,1,
TAX_FNCACT_BEAUTICIAN,1,
TAX_WORLDFISH_SUNFISH,1,
TAX_TERROR_GROUP_BLACK_MAMBAS,1,
TAX_WORLDBIRDS_JAPANESE_QUAIL,1,
WB_2925_ADULT_EDUCATION,1,Schooling
TAX_ETHNICITY_MARONITES,1,
TAX_RELIGION_MARONITES,1,
TAX_WORLDBIRDS_BRAHMINY_KITES,1,
TAX_FNCACT_DISTRICT_MANAGER,1,
TAX_DISEASE_CORONAVIRUS_INFECTIONS,1,
TAX_FNCACT_INVESTMENT_BROKER,1,
ECON_WORLDCURRENCIES_GUYANESE_DOLLAR,1,
WB_163_LOW_EMISSIONS_TRANSPORT,1,
TAX_FNCACT_JUSTICIARY,1,
SOC_POINTSOFINTEREST_YESHIVAS,1,
TAX_WORLDLANGUAGES_SAGARA,1,
TAX_DISEASE_OTITIS_MEDIA,1,
MANMADE_DISASTER_COLLAPSED_BRIDGE,1,
TAX_DISEASE_LOBAR_PNEUMONIA,1,
TAX_WORLDBIRDS_WHIPPOORWILL,1,
TAX_AIDGROUPS_JUSTICE_FOR_PEACE_FOUNDATION,1,
TAX_FNCACT_BOUNTY_HUNTER,1,
TAX_DISEASE_OTITIS,1,
TAX_WORLDFISH_GUPPIES,1,
TAX_FNCACT_TELEVANGELIST,1,
TAX_WORLDMAMMALS_NORTH_AMERICAN_RIVER_OTTERS,1,
TAX_FNCACT_AMBASSADRESS,1,
TAX_WORLDLANGUAGES_KASHKARI,1,
ECON_WORLDCURRENCIES_MEXICAN_PESO,1,
TAX_FNCACT_GROUNDSMAN,1,
TAX_DISEASE_FINGER_INJURIES,1,
TAX_POLITICAL_PARTY_GRAND_NATIONAL_PARTY,1,
TAX_WORLDLANGUAGES_WARRI,1,
TAX_WORLDMAMMALS_ASIAN_BLACK_BEAR,1,
TAX_FNCACT_WEEKEND_WARRIORS,1,
TAX_WORLDLANGUAGES_KHALKHA,1,
SOC_POINTSOFINTEREST_COAST_GUARD_BASE,1,
TAX_FNCACT_PROCONSUL,1,
WB_2429_SMART_GRIDS,1,
TAX_WORLDLANGUAGES_BONGGI,1,
TAX_FNCACT_PATIENT_ADVOCATE,1,
TAX_ETHNICITY_MAYANS,1,
TAX_WORLDLANGUAGES_IQUITO,1,
TAX_FNCACT_NURSING_AIDE,1,
TAX_TERROR_GROUP_ARAKAN_ROHINGYA_NATIONAL_ORGANIZATION,1,
ECON_WORLDCURRENCIES_RUSSIAN_RUBLES,1,
TAX_RELIGION_MONOTHEIST,1,
TAX_TERROR_GROUP_JAMAATUL_MUJAHIDEEN_BANGLADESH,1,
TAX_FNCACT_GLAZIERS,1,
TAX_WORLDLANGUAGES_SMITH_RIVERS,1,
TAX_POLITICAL_PARTY_POLISARIO_FRONT,1,
TAX_TERROR_GROUP_POLISARIO_FRONT,1,
TAX_WORLDFISH_SPEARFISH,1,
TAX_TERROR_GROUP_PATTANI_UNITED_LIBERATION_ORGANIZATION,1,
TAX_DISEASE_BRAIN_INFARCTION,1,
TAX_WORLDLANGUAGES_SAKHA,1,
TAX_DISEASE_ANXIETY_DISORDERS,1,
TAX_WORLDLANGUAGES_GENTOOS,1,
TAX_WORLDREPTILES_NIGHT_SNAKE,1,
TAX_WORLDLANGUAGES_BANGO,1,
TAX_ETHNICITY_AUSTRIANS,1,
TAX_WORLDLANGUAGES_BIRHOR,1,
TAX_POLITICAL_PARTY_INDIAN_UNION_MUSLIM_LEAGUE,1,
TAX_POLITICAL_PARTY_ALL_INDIA_ANNA_DRAVIDA_MUNNETRA,1,
TAX_WORLDLANGUAGES_CHAMI,1,
TAX_TERROR_GROUP_BANGSAMORO_ISLAMIC_FREEDOM_FIGHTERS,1,
TAX_WORLDFISH_CHINOOK_SALMON,1,
TAX_DISEASE_HOARDING_DISORDER,1,
TAX_WORLDLANGUAGES_APATANIS,1,
TAX_WORLDLANGUAGES_GARHWALI,1,
TAX_ETHNICITY_LISUS,1,
TAX_FNCACT_GARBAGE_COLLECTORS,1,
TAX_DISEASE_PERIODONTAL_DISEASE,1,
TAX_TERROR_GROUP_NAGA_STUDENTS_FEDERATION,1,
TAX_TERROR_GROUP_SHAN_STATE_ARMY,1,
TAX_FNCACT_PEONS,1,
TAX_WORLDMAMMALS_SPINNER_DOLPHINS,1,
TAX_ETHNICITY_FANT,1,
TAX_WORLDMAMMALS_TIBETAN_SAND_FOX,1,
TAX_WORLDMAMMALS_DEERS,1,
TAX_WORLDLANGUAGES_FANT,1,
TAX_WORLDMAMMALS_RHESUS_MONKEY,1,
TAX_ETHNICITY_WOLOF,1,
TAX_WORLDMAMMALS_JUNGLE_CATS,1,
TAX_WORLDBIRDS_WHOOPING_CRANES,1,
TAX_WORLDLANGUAGES_SANGI,1,
TAX_WORLDLANGUAGES_KORWA,1,
TAX_WORLDLANGUAGES_WOLOF,1,
TAX_DISEASE_VIRAL_MENINGITIS,1,
TAX_WORLDMAMMALS_RING_TAILED_LEMURS,1,
TAX_WORLDLANGUAGES_KALASH,1,
TAX_WORLDBIRDS_LADY_AMHERST_PHEASANT,1,
TAX_WORLDFISH_SEA_SNAIL,1,
TAX_ETHNICITY_OSSETIANS,1,
TAX_FNCACT_DENTAL_HYGIENIST,1,
TAX_ECON_FREETRADEAGREEMENTS_TRANSPACIFIC_PARTNERSHIP,1,
MANMADE_DISASTER_TOXIC_SUBSTANCE,1,
TAX_WORLDLANGUAGES_CHUBA,1,
WB_1315_TERTIARY_CARE,1,
TAX_DISEASE_TETANUS,1,
TAX_DISEASE_LOOSE_SKIN,1,
TAX_DISEASE_MYOCARDIAL_INFARCTION,1,
TAX_WORLDLANGUAGES_BARUN,1,
TAX_WORLDLANGUAGES_OLUSOGA,1,
TAX_WORLDBIRDS_WILD_TURKEY,1,
TAX_WORLDLANGUAGES_AWANA,1,
TAX_ETHNICITY_ABKHAZ,1,
TAX_FNCACT_STUNTMAN,1,
TAX_WORLDBIRDS_GYRFALCON,1,
TAX_TERROR_GROUP_FUERZAS_ARMADAS_REVOLUCIONARIAS,1,
TAX_WORLDLANGUAGES_KHIAMNIUNGANS,1,
TAX_FNCACT_SLAVE_DRIVERS,1,
TAX_DISEASE_FOODBORNE_ILLNESS,1,
TAX_WORLDLANGUAGES_TONKO,1,
TAX_DISEASE_URINARY_BLADDER,1,
TAX_WORLDLANGUAGES_TANNA,1,
TAX_WORLDLANGUAGES_LAMBI,1,
TAX_FNCACT_WEEKEND_WARRIOR,1,
TAX_ETHNICITY_PANGASINAN,1,
TAX_WORLDLANGUAGES_PANGASINAN,1,
TAX_WORLDLANGUAGES_HILIGAYNON,1,
TAX_FNCACT_SALESLADY,1,
TAX_WORLDLANGUAGES_SWISS_GERMAN,1,
TAX_ETHNICITY_SWISS_GERMAN,1,
TAX_ETHNICITY_KAPAMPANGAN,1,
TAX_WORLDLANGUAGES_KAPAMPANGAN,1,
TAX_WORLDLANGUAGES_KAYONG,1,
TAX_WORLDLANGUAGES_PANARE,1,
TAX_WORLDLANGUAGES_KARAMA,1,
TAX_TERROR_GROUP_ALLIED_DEMOCRATIC_FORCES,1,
TAX_ETHNICITY_GUATEMALANS,1,
TAX_TERROR_GROUP_TUAREG_REBEL,1,
TAX_WORLDLANGUAGES_MENCHUM,1,
TAX_TERROR_GROUP_PESHMERGA,1,
TAX_TERROR_GROUP_SELF_DEFENSE_FORCES,1,
TAX_ETHNICITY_TURKISH_CYPRIOTS,1,
TAX_TERROR_GROUP_GLOBAL_TAMIL_FORUM,1,
TAX_ETHNICITY_KHMERS,1,
TAX_ETHNICITY_GAMO,1,
HUMAN_RIGHTS_ABUSES_SUMMARILY_KILLED,1,HumanRights
TAX_WORLDLANGUAGES_KHMERS,1,
TAX_WORLDLANGUAGES_BOKKOS,1,
TAX_WORLDLANGUAGES_NYONYO,1,
TAX_WORLDLANGUAGES_CEBUANO,1,
TAX_ETHNICITY_CEBUANO,1,
TAX_ETHNICITY_BICOLANO,1,
TAX_FNCACT_WINDOW_CLEANER,1,
TAX_FNCACT_AIDWORKERS,1,
TAX_WORLDLANGUAGES_BICOLANO,1,
TAX_WORLDLANGUAGES_MORARI,1,
TAX_FNCACT_TAXMAN,1,
TAX_WORLDLANGUAGES_HAJONGS,1,
TAX_WORLDLANGUAGES_NORTHEASTERN_MONGOLIANS,1,
TAX_DISEASE_GLYCOGENOSIS,1,
TAX_WORLDLANGUAGES_SHATT,1,
TAX_TERROR_GROUP_VIGOROUS_BURMESE_STUDENT_WARRIORS,1,
TAX_MILITARY_TITLE_AIRCRAFTMAN,1,
TAX_TERROR_GROUP_SHAN_STATE_PROGRESSIVE_PARTY,1,
TAX_FNCACT_AIRCRAFTMAN,1,
TAX_TERROR_GROUP_BLACK_ORDER,1,
TAX_WORLDLANGUAGES_LA_HA,1,
TAX_WORLDLANGUAGES_GUAJIBO,1,
TAX_FNCACT_CERAMISTS,1,
TAX_DISEASE_PELLAGRA,1,
TAX_DISEASE_DEFICIENCY_DISEASES,1,
TAX_TERROR_GROUP_ANSARE_HEZBOLLAH,1,
TAX_POLITICAL_PARTY_MOTHERLAND_PARTY,1,
TAX_WORLDBIRDS_EASTERN_SCREECH_OWLS,1,
TAX_WORLDBIRDS_REDSHOULDERED_HAWKS,1,
TAX_DISEASE_MANIC_DEPRESSION,1,
TAX_WORLDLANGUAGES_KASER,1,
TAX_WORLDLANGUAGES_CHOWRA,1,
TAX_WORLDBIRDS_SULPHUR_CRESTED_COCKATOO,1,
TAX_WORLDLANGUAGES_KIMBA,1,
TAX_FNCACT_TOLL_COLLECTOR,1,
TAX_DISEASE_LYMPHATIC_FILARIASIS,1,
TAX_WORLDFISH_GOBY,1,
TAX_WORLDLANGUAGES_ARAWE,1,
TAX_FNCACT_FRONTBENCHER,1,
TAX_DISEASE_SCRUB_TYPHUS,1,
TAX_DISEASE_HEPATIC_LIPIDOSIS,1,
TAX_DISEASE_HYPOGLYCEMIA,1,
TAX_WORLDLANGUAGES_SHIRA,1,
TAX_WORLDLANGUAGES_CHHATTISGARHI,1,
WB_2686_SKILLS_GAP,1,
TAX_RELIGION_ASSYRIAN_CHRISTIANS,1,
TAX_TERROR_GROUP_ISLAMIC_FRONTS,1,
TAX_FNCACT_TRIGGERMEN,1,
TAX_FNCACT_MAIL_CARRIERS,1,
TAX_WORLDLANGUAGES_HIMBA,1,
WB_372_FINANCIAL_COOPERATIVES,1,
TAX_ETHNICITY_KOSOVAR,1,
TAX_AIDGROUPS_FREE_THE_SLAVES,1,
TAX_ETHNICITY_SAMOANS,1,
TAX_WORLDLANGUAGES_SAMOANS,1,
WB_846_INSOLVENCY_AND_DEBTOR_CREDITOR_LAW,1,
TAX_WORLDLANGUAGES_RIANG,1,
TAX_TERROR_GROUP_DARUL_ISLAM,1,
TAX_WORLDLANGUAGES_DIGUL,1,
TAX_FNCACT_WINE_STEWARD,1,
TAX_WORLDLANGUAGES_MURUT,1,
TAX_FNCACT_STONEMASONS,1,
TAX_FNCACT_MAILMAN,1,
TAX_DISEASE_PANCREATIC_DISEASES,1,
TAX_WORLDLANGUAGES_SURYANA,1,
TAX_FNCACT_GREASE_MONKEY,1,
TAX_WORLDLANGUAGES_KASSI,1,
TAX_FNCACT_TECHNICAL_SERGEANT,1,
TAX_WORLDBIRDS_MERLINS,1,
TAX_WORLDLANGUAGES_DHANGARS,1,
TAX_DISEASE_TRICHINELLOSIS,1,
TAX_DISEASE_TRICHINOSIS,1,
TAX_DISEASE_CYSTICERCOSIS,1,
TAX_DISEASE_TAENIASIS,1,
TAX_RELIGION_MUSLIM_FILIPINO,1,
TAX_WORLDLANGUAGES_CHUCHEE,1,
TAX_FNCACT_DRAFTSPERSONS,1,
TAX_POLITICAL_PARTY_ZORAM_NATIONALIST_PARTY,1,
TAX_WORLDLANGUAGES_KARIYA,1,
WB_1915_KNOWLEDGE_ACCUMULATION,1,
TAX_WORLDMAMMALS_BLACK_GIANT_SQUIRREL,1,
TAX_WORLDMAMMALS_CHINESE_PANGOLIN,1,
TAX_WORLDLANGUAGES_AP_MA,1,
WB_2651_SME_DEVELOPMENT,1,
TAX_DISEASE_MUSCLE_WEAKNESS,1,
TAX_DISEASE_ENDOCARDIAL_FIBROELASTOSIS,1,
TAX_TERROR_GROUP_RWANDAN_PATRIOTIC_FRONT,1,
WB_2653_BUSINESS_DEVELOPMENT_SERVICES,1,
TAX_DISEASE_CACHEXIA,1,
TAX_FNCACT_NEUROSURGEON,1,
TAX_TERROR_GROUP_SWORD_OF_ISLAM,1,
TAX_WORLDLANGUAGES_BUWAN,1,
TAX_WORLDLANGUAGES_ABKHAZ,1,
TAX_WORLDREPTILES_EASTERN_KINGSNAKE,1,
TAX_FNCACT_BELL_CAPTAINS,1,
MANMADE_DISASTER_RESCUE_DIVERS,1,
TAX_FNCACT_HUMORIST,1,
TAX_FNCACT_SHOP_GIRLS,1,
TAX_WORLDLANGUAGES_JALON,1,
TAX_WORLDLANGUAGES_COLLA,1,
TAX_TERROR_GROUP_NATIONAL_LIBERATION_FORCES,1,
TAX_FNCACT_CERAMIST,1,
TAX_PLANTDISEASE_WHITE_MOLD,1,
TAX_FNCACT_HOUSE_SERVANTS,1,
TAX_PLANTDISEASE_LATE_BLIGHT,1,
TAX_PLANTDISEASE_VIRAL_DISEASE,1,
TAX_PLANTDISEASE_VIRAL_DISEASES,1,
TAX_WORLDLANGUAGES_LUDIAN,1,
TAX_DISEASE_BULIMIA,1,
TAX_WORLDMAMMALS_RED_FOX,1,
TAX_DISEASE_BACTEROIDES,1,
WB_2287_LAND_USE_LAWS,1,
TAX_WORLDLANGUAGES_MUSAR,1,
TAX_WORLDLANGUAGES_MUNDU,1,
TAX_WORLDMAMMALS_EASTERN_COTTONTAILS,1,
TAX_WORLDLANGUAGES_NYANG,1,
TAX_AIDGROUPS_MERCY_CORPS,1,
WB_2700_TEMPORARY_EMPLOYMENT,1,
TAX_DISEASE_FELINE_INFECTIOUS_PERITONITIS,1,
WB_993_HEADWORKS,1,
WB_1910_LAND_REGISTRIES,1,
TAX_ETHNICITY_HAZARAS,1,
TAX_FNCACT_STREET_ARTIST,1,
TAX_WORLDLANGUAGES_COMANCHE,1,
TAX_WORLDBIRDS_KESTRELS,1,
TAX_WORLDMAMMALS_QUAGGA,1,
TAX_WORLDREPTILES_RUIN_LIZARDS,1,
TAX_FNCACT_FLEET_ADMIRAL,1,
TAX_WORLDLANGUAGES_HAZARAS,1,
TAX_WORLDLANGUAGES_NDUGA,1,
TAX_WORLDLANGUAGES_ARAWAKS,1,
TAX_ETHNICITY_ARAWAKS,1,
TAX_ETHNICITY_COPT,1,
ECON_DEVELOPMENTORGS_NORWEGIAN_AGENCY_FOR_DEVELOPMENT_COOPERATION,1,
TAX_WEAPONS_ROCKET_PROPELLED_GRENADE,1,
TAX_WORLDLANGUAGES_RED_KAREN,1,
TAX_WORLDLANGUAGES_SHAKA,1,
WB_2548_INVESTMENT_PROTECTION,1,
TAX_FNCACT_WOODCARVER,1,
TAX_DISEASE_ULCERATIVE,1,
TAX_WORLDLANGUAGES_RAKHAIN,1,
WB_684_HEALTH_MANAGEMENT_INFORMATION_SYSTEMS,1,
TAX_WORLDLANGUAGES_KERAK,1,
TAX_FNCACT_TRANSCRIBER,1,
TAX_FNCACT_ASSESSORS,1,
TAX_WORLDLANGUAGES_KAIKAI,1,
TAX_FNCACT_LEGAL_ASSISTANT,1,
TAX_FNCACT_LAUNDRYMAN,1,
TAX_POLITICAL_PARTY_PATRIOTIC_UNION_OF_KURDISTAN,1,
TAX_TERROR_GROUP_PATRIOTIC_UNION_OF_KURDISTAN,1,
TAX_RELIGION_INDIGENOUS_RELIGIONS,1,
TAX_WORLDBIRDS_CINEREOUS_VULTURE,1,
TAX_POLITICAL_PARTY_ISLAMIC_RENAISSANCE_MOVEMENT,1,
TAX_FNCACT_CARHOP,1,
TAX_FNCACT_STOCKBROKER,1,
TAX_FNCACT_BARREL_MAKERS,1,
TAX_DISEASE_HEPATIC_CANCER,1,
TAX_FNCACT_MAMASAN,1,
TAX_FNCACT_SERVING_GIRLS,1,
TAX_POLITICAL_PARTY_GOLKAR_PARTY,1,
TAX_WORLDLANGUAGES_BATHA,1,
TAX_ETHNICITY_MAONAN,1,
TAX_WORLDLANGUAGES_COYAIMA,1,
TAX_WORLDLANGUAGES_MAONAN,1,
TAX_RELIGION_JEHOVAHS_WITNESSES,1,
TAX_FNCACT_WORKING_MAN,1,
TAX_FNCACT_COWHANDS,1,
TAX_WORLDLANGUAGES_MULTANI,1,
TAX_FNCACT_HIGHWAYMAN,1,
TAX_ETHNICITY_MANDS,1,
TAX_ETHNICITY_MONTENEGRINS,1,
TAX_WORLDLANGUAGES_MANDS,1,
TAX_WORLDMAMMALS_VAQUITA,1,
TAX_WORLDBIRDS_CALIFORNIA_CONDOR,1,
TAX_FNCACT_HAIRSTYLISTS,1,
TAX_WORLDMAMMALS_NORTHERN_SPORTIVE_LEMUR,1,
TAX_WORLDBIRDS_KAKAPO,1,
TAX_WORLDMAMMALS_PIED_TAMARIN,1,
TAX_DISEASE_MYELOID_LEUKAEMIA,1,
TAX_POLITICAL_PARTY_UNITED_DEMOCRATIC_PARTY,1,
WB_1212_MONITORING_AND_EVALUATION_IN_JUSTICE,1,
TAX_WORLDBIRDS_GOLDFINCHES,1,
TAX_WORLDBIRDS_AMERICAN_GOLDFINCHES,1,
TAX_WORLDBIRDS_TUFTED_TITMOUSE,1,
TAX_WORLDBIRDS_PINE_WARBLERS,1,
TAX_DISEASE_PARALYSIS_AGITANS,1,
TAX_WORLDBIRDS_DARKEYED_JUNCOS,1,
TAX_WORLDBIRDS_WHITETHROATED_SPARROWS,1,
TAX_WORLDLANGUAGES_TARAM,1,
TAX_FNCACT_ECCLESIASTICS,1,
TAX_DISEASE_APLASTIC_ANEMIA,1,
TAX_WORLDLANGUAGES_BRAJ_BHASHA,1,
TAX_WORLDLANGUAGES_FAITA,1,
TAX_RELIGION_AHMADIYYAS,1,
TAX_RELIGION_SABEAN_MANDAEANS,1,
TAX_RELIGION_MANDAEANS,1,
TAX_WORLDLANGUAGES_MANDAEANS,1,
TAX_WORLDLANGUAGES_ARABI,1,
TAX_FNCACT_GRADUATE_ASSISTANT,1,
TAX_WORLDLANGUAGES_BORNU,1,
TAX_DISEASE_PSYCHOSOMATIC_DISORDER,1,
TAX_DISEASE_LEG_ULCER,1,
TAX_FNCACT_ESTHETICIAN,1,
TAX_WORLDLANGUAGES_ARAGO,1,
TAX_WORLDBIRDS_AUSTRALIAN_RAVEN,1,
WB_1213_JUSTICE_SECTOR_SURVEYS,1,
TAX_DISEASE_MENTAL_RETARDATION,1,
TAX_TERROR_GROUP_AL_QAEDA_IN_THE_ARABIAN,1,
TAX_WORLDLANGUAGES_TRIPURI,1,
TAX_DISEASE_HEMATOMA,1,
TAX_WORLDLANGUAGES_SHERI,1,
TAX_DISEASE_MALOCCLUSION,1,
TAX_DISEASE_MYOCARDITIS,1,
TAX_AIDGROUPS_CONCERN_WORLDWIDE,1,
TAX_AIDGROUPS_INTERNATIONAL_MEDICAL_CORPS,1,
TAX_FNCACT_ENLISTED_WOMEN,1,
WB_1962_AGRICULTURAL_CREDIT,1,
TAX_WORLDBIRDS_SHIKRA,1,
TAX_TERROR_GROUP_AUM_SHINRIKYO,1,
WB_1514_ALTERNATIVE_EDUCATION,1,Schooling
TAX_WORLDMAMMALS_JAPANESE_MACAQUES,1,
TAX_WORLDMAMMALS_SUMATRAN_ORANGUTANS,1,
TAX_WORLDFISH_ELVER,1,
TAX_FNCACT_HANDMAIDEN,1,
WB_1988_HYDROPOWER_TECHNOLOGIES,1,
WB_1992_WAVE_POWER,1,
TAX_WORLDLANGUAGES_MEHEK,1,
WB_2816_HUMAN_CAPITAL_ACCUMULATION,1,
TAX_FNCACT_OPTICIAN,1,
TAX_WORLDLANGUAGES_SYLHETI,1,
TAX_WORLDREPTILES_WESTERN_DIAMONDBACK_RATTLESNAKE,1,
TAX_WORLDREPTILES_EASTERN_DIAMONDBACK_RATTLESNAKES,1,
TAX_WORLDLANGUAGES_MAKKI,1,
TAX_FNCACT_EMBALMERS,1,
TAX_ETHNICITY_PUMI,1,
TAX_WORLDMAMMALS_ASSAM_MACAQUE,1,
TAX_WORLDMAMMALS_MOOR_MACAQUE,1,
TAX_FNCACT_SANITATION_WORKER,1,
TAX_DISEASE_BLEEDING_DISORDER,1,
TAX_TERROR_GROUP_AL_QAEDA_IN_THE,1,
TAX_TERROR_GROUP_AQAP,1,
TAX_WORLDLANGUAGES_BOLANGO,1,
TAX_WORLDLANGUAGES_ONG_IS,1,
TAX_FNCACT_TENNIS_PLAYER,1,
TAX_TERROR_GROUP_ZELIANGRONG_UNITED_FRONT,1,
TAX_WORLDLANGUAGES_INUKTITUT,1,
TAX_ETHNICITY_LITHUANIANS,1,
TAX_WORLDLANGUAGES_MANDER,1,
TAX_WORLDLANGUAGES_LITHUANIANS,1,
TAX_ETHNICITY_SLOVENES,1,
TAX_WORLDLANGUAGES_SHONG,1,
TAX_WORLDLANGUAGES_MALAYALIS,1,
TAX_WORLDLANGUAGES_BUKIDNON,1,
TAX_TERROR_GROUP_ARAB_LIBERATION_ARMY,1,
TAX_WORLDLANGUAGES_ESTONIANS,1,
TAX_ETHNICITY_ESTONIANS,1,
TAX_TERROR_GROUP_KANGLEI_YAWOL_KANNA_LUP,1,
TAX_WORLDMAMMALS_KINKAJOU,1,
TAX_WORLDBIRDS_ECLECTUS_PARROT,1,
TAX_DISEASE_SYSTEMIC_VASCULITIS,1,
TAX_WORLDBIRDS_SCARLET_MACAW,1,
TAX_RELIGION_MELKITE,1,
TAX_WORLDLANGUAGES_KUCHE,1,
TAX_FNCACT_JOGGER,1,
TAX_WORLDBIRDS_SONG_SPARROWS,1,
TAX_WORLDBIRDS_REDBELLIED_WOODPECKERS,1,
TAX_RELIGION_WAHHABI,1,
TAX_WORLDLANGUAGES_KASHMIRIS,1,
TAX_DISEASE_HUMAN_PAPILLOMAVIRUS,1,
WB_2124_ECONOMIC_ANALYSIS_OF_EDUCATION,1,Schooling
WB_2168_EDUCATIONAL_EQUITY,1,Schooling
TAX_ETHNICITY_SERER,1,
TAX_WORLDBIRDS_HOUSE_SPARROWS,1,
TAX_WORLDLANGUAGES_LAGHU,1,
TAX_ETHNICITY_MAURITIANS,1,
TAX_RELIGION_WESLEYAN_CHURCH,1,
TAX_RELIGION_FREE_WESLEYAN_CHURCH_OF_TONGA,1,
TAX_RELIGION_CHURCH_OF_TONGA,1,
